Party and Electorate Candidate Votes Recorded at each Voting Place
Te Tai Tonga 71,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Advance Voting Places
Banks Peninsula
,"The Southern Trust Events Centre, upstairs room, 70 Morgans Road",0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,9,0
,"Timaru Central (old National Bank Building), 15 Church Street",0,0,0,1,0,6,2,2,0,1,0,0,0,0,0,1,0,13,0
,"Timaru Girls High School, Corner Hassall & Cain Streets",0,0,0,1,0,11,2,1,0,0,0,0,0,0,0,0,0,15,1
,"Timaru Indoor Bowls Stadium, 20 Ranui Avenue (opposite Northtown Mall)",1,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,18,0
,"Washdyke Central, 144 Hilton Highway",0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,7,0
Remutaka
Naenae,"Naenae Bowling Club, 23 Treadwell Street",0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,8,0
Rongotai
Berhampore,"Berhampore School, Room One, 105 Britomart Street",0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,9,0
,"South Wellington Intermediate School Hall, 165 Rintoul Street",0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,8,0
Breaker Bay,"Breaker Bay Hall, 150 Breaker Bay Road",0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,10,0
Chatham Islands,"Chatham Islands Council Building, 9 Tuku Road, Waitangi",1,0,1,0,0,13,2,2,0,3,0,0,0,0,0,0,0,22,3
Hataitai,"Hataitai Community House, 112 Waipapa Road",0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,8,1
,"Hataitai School Hall, 2 Arawa Road",0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,7,0
,"Kilbirnie School Hall, 72 Hamilton Road",0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,1,0,11,0
Island Bay,"Island Bay Presbyterian Church Lounges, 88 The Parade",0,1,1,2,0,7,2,1,0,0,0,0,0,0,0,0,0,14,0
,"Island Bay School Hall, 6 Thames Street",0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,8,0
,"St Hilda's Church Parish Centre, 311 The Parade",0,1,0,6,0,11,3,2,0,3,0,0,0,0,0,0,0,26,0
Kilbirnie,"ASB Sports Centre, 72 Kemp Street",0,0,0,4,0,10,4,1,0,0,0,0,0,0,0,2,0,21,1
,"Kilbirnie/Lyall Bay Community Centre, 56-58 Bay Road",0,2,0,2,0,12,1,0,0,0,0,0,0,0,0,0,0,17,0
,"St Patrick's College Staff Room, 581 Evans Bay Parade",0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0
,"Wellington Islamic Centre, 7-11 Queens Drive",1,2,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,11,0
Kingston,"Capital Montessori School, Kahikatea Room, 14 Camrose Grove",0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,6,0
Lyall Bay,"Lyall Bay School Hall, 2 Freyberg Street",0,0,0,4,0,19,1,0,0,0,0,0,0,0,0,0,0,24,0
,"Miramar and Maupuia Community Centre, 27 Chelsea Street",0,0,0,4,0,13,0,1,0,1,0,0,0,0,0,0,0,19,0
,"Miramar Central School Hall, 38 Park Road",0,0,0,2,0,4,2,1,0,0,0,0,0,0,0,0,0,9,0
,"Miramar Christian School, Room One, 41 Camperdown Road",0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,8,0
,"Miramar Playcentre, 23 Crawford Green",0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0
Newtown,"Newtown Community Hall, 71 Daniell Street",0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,7,0
,"Newtown School Hall, Corner Riddiford & Mein Streets",0,1,0,11,0,7,2,0,0,0,0,0,0,0,0,0,0,21,1
,"Pop Up Voting Place, 199 Riddiford Street, next to New World",1,0,0,5,0,11,4,0,0,1,0,0,0,0,0,0,0,22,0
,"Te Whaea: National Dance and Drama Centre, 11 Hutchison Road",0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,6,0
,"Wellington Chinese Baptist Church Hall, 24 Donald McLean Street",0,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,9,0
Ōwhiro Bay,"Owhiro Bay School Hall, 100 Happy Valley Road",0,0,0,4,0,15,0,0,0,2,0,0,0,0,0,0,0,21,0
Rongotai,"Rongotai College Hall, 170 Coutts Street",0,0,0,2,0,9,1,1,0,2,0,0,0,0,0,0,0,15,0
Seatoun,"Seatoun School Hall, 59 Burnham Street",0,0,0,4,0,4,0,2,1,0,0,0,0,0,0,0,0,11,0
Strathmore Park,"Kahurangi School Hall, 43 Strathmore Avenue",1,0,0,2,0,8,1,1,0,0,0,0,0,0,0,0,0,13,0
,"Strathmore Park Community Centre, 108 Strathmore Avenue",0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,10,1
Selwyn
Burnham,"Burnham School Hall, Corner Chaytor Avenue & Godley Road",0,0,1,0,0,10,2,3,0,5,0,0,0,0,0,0,0,21,0
Darfield,"Darfield High School Hall, 7 McLaughlins Road",1,0,0,1,0,2,2,3,0,1,0,0,0,0,0,0,0,10,1
,"St Joseph's Parish Centre, 1981 Telegraph Road",0,1,0,0,1,8,1,2,0,0,0,0,0,0,0,0,0,13,1
Glentunnel,"Glentunnel Community Centre, 2652 Homebush Rd",0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,7,0
Lakeside,"Lakeside Soldiers Memorial Hall, Harts Road",0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0
Leeston,"Leeston Consolidated School, 19 Selwyn Street",1,2,0,0,0,7,2,4,0,2,0,0,0,0,0,0,0,18,0
,"Lincoln Event Centre, 15 Meijer Drive",1,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,8,0
,"Lincoln University, George Forbes Memorial Library, Corner Ellesmere Junction & Springs Roads",0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,7,0
Prebbleton,"Prebbleton School Hall, 2-8 Blakes Road",1,1,0,1,0,4,2,4,0,0,0,0,0,0,0,1,0,14,0
Rolleston,"Clearview Primary Hall, 20 Broadlands Drive",2,2,0,2,0,9,0,3,0,0,0,0,0,0,0,0,0,18,0
,"Lemonwood Grove School, 14 Lemonwood Drive",2,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,10,0
,"Selwyn District Council, 2 Norman Kirk Drive",4,0,0,2,0,16,4,6,0,0,0,0,0,0,0,1,0,33,0
,"West Rolleston School, 327 Dunns Crossing Road",0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,2,0,12,0
Southbridge,"Southbridge School, 25 Hastings Street",0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,7,0
Springfield,"Tawera Memorial Hall, State Highway 73 West Coast Road",0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,6,0
Tai Tapu,"Tai Tapu School, Corner School Road & Main Akaroa Highway",0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0
Templeton,"Templeton Primary School Auditorium, 40 Kirk Road",0,0,1,0,0,11,1,2,1,2,0,0,0,0,0,0,0,18,0
West Melton,"West Melton Community and Recreation Centre, 1163 West Coast Road (State Highway 73)",0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,9,0
Southland
Alexandra,"Alexandra Primary School, Ventry Street",1,1,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,10,0
,"Dunstan High School, Te Whare Whakaruruhau, 12 Enterprise Street",0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,8,0
,"St Gerard's Parish Hall, 2 Station Street (Tarbert Street entrance)",0,0,0,0,0,4,1,0,1,2,0,0,0,0,0,0,0,8,1
Arrowtown,"Arrowtown Primary School, 8 Chalmers Place",2,0,2,1,0,7,0,4,0,0,0,0,0,0,0,2,0,18,0
Browns,"Hillside School, 24 McCaughan Street",0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,6,0
Clinton,"Clinton School, 34 Halsey Street",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0
Clyde,"Clyde Primary School Hall, 25 Blyth Street",1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,6,0
Frankton,"Queenstown Central Shopping Centre, Building A Office Entrance, Central Street",1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,7,1
,"St Margaret's Presbyterian Church, Corner Kawarau Road & Ross Street",2,0,0,2,0,9,2,2,0,1,0,0,0,0,0,1,0,19,0
Glenorchy,"Glenorchy Primary School, Corner Cantire Street & Oban Street",2,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,8,0
Gore,"Calvin Community Church, 25 Robertson Street",1,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,7,0
,"East Gore School Hall, 3 Wentworth Street",1,0,0,0,0,4,2,4,0,3,0,0,0,0,0,0,0,14,0
,"Gore District Court, 6 Hokonui Drive",1,0,1,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,0
,"Gore Main School Hall, 39 Ardwick Street",2,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,11,0
,"Gore Town and Country Club, Esplin Room, 2 Bury Street",0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0
Mataura,"Mataura Community Centre, 2 Macqueen Avenue",1,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,13,0
,"Mataura School Hall, 33 Oakland Street",0,0,0,0,0,10,3,2,0,1,0,0,0,0,0,0,0,16,1
Owaka,"Owaka Memorial Community Centre, 3 Ovenden Street",0,0,1,0,0,8,1,2,0,0,0,0,0,0,0,0,0,12,0
Queenstown,"Queenstown Primary School Hall, 20 Robins Road",1,0,0,1,0,11,4,1,0,2,0,0,0,0,0,0,0,20,0
Riversdale,"Riversdale School, 28 Rutland Street",0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,6,0
Roxburgh,"Roxburgh Area School Library, 78 Scotland Street",0,0,0,1,0,7,0,2,0,1,0,0,0,0,0,0,0,11,0
Shotover Country,"Shotover Primary School Hall, 57 Stalker Road",1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,8,0
Tapanui,"Blue Mountain College School Hall, State Highway 90",0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,8,0
Te Anau,"Fiordland Community House, 21 Luxmore Drive",0,1,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,11,0
,"Te Anau Primary School Hall, 167 Milford Road",1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0
Winton,"Central Southland College Gymnasium, 174 Mackenzie Street",0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,6,0
,"Winton Memorial Hall, 2 Meldrum Street",1,1,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,11,0
Taieri
Balclutha,"Balclutha Primary School Hall, 21 Lanark Street",1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,6,0
,"Rosebank School Hall, 43 Frances Street",0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,0
,"War Memorial Hall, 4 Clyde Street",1,0,0,0,0,9,0,4,0,4,0,0,0,0,0,0,1,19,0
Brighton,"Big Rock School, 2 Bath Street",0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,1
Caversham,"Carisbrook School, 217 South Road",0,0,0,3,0,13,1,0,0,1,0,0,0,0,0,0,0,18,0
,"Caversham Presbyterian Church Hall, 61 Thorn Street",0,0,1,3,0,13,1,0,0,0,0,0,0,0,0,2,0,20,1
Corstorphine,"Caversham Harrier & Athletic Clubrooms, 201 Middleton Road",1,0,0,3,0,9,1,0,0,1,0,0,0,0,0,0,0,15,0
Fairfield,"Fairfield Community Hall, 10 Fairplay Street",1,0,0,3,0,10,3,1,0,0,0,0,0,0,0,1,0,19,1
Forbury,"St Bernadette's School, 16 Forbury Road",1,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,9,0
Green Island,"Green Island Civic Hall, 5 Howden Street",1,2,0,4,0,11,2,5,0,0,0,0,0,0,0,0,0,25,0
,"Otago School of Piping and Drumming, 186 Main South Road",0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,0
Kaitangata,"Kaitangata School, 108 Salcombe Street",1,1,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,12,1
Lawrence,"St John's Rooms, 10 Ross Place",1,1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,12,0
Milton,"Milton Coronation Hall - Chamber Room, 93 Union Street",0,2,0,1,0,12,1,2,1,1,1,0,0,0,0,0,0,21,1
Mosgiel,"Coronation Hall Mosgiel (Keith Willis Lounge), 97 Gordon Road",0,2,0,1,0,14,1,2,0,2,0,0,0,0,0,0,0,22,0
,"Elmgrove School, Ayr Street",1,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,12,0
,"Mosgiel Abilities Resource Centre, 16 Green Street",0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0
,"Reid Park Kindergarten, 63 Murray Street",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
Musselburgh,"Musselburgh Baptist Church, 131 Musselburgh Rise",1,0,0,3,0,8,1,1,0,1,0,0,0,0,0,0,0,15,0
,"Musselburgh School Hall, 34 Marlow Street",1,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,9,0
South Dunedin,"Bathgate Park School, 213 Macandrew Road",0,0,0,5,0,13,1,1,0,1,0,1,0,0,0,1,0,23,0
,"Nations Church, 334 King Edward Street",0,1,0,2,0,31,4,2,0,0,0,0,0,0,0,0,0,40,1
St Clair,"St Clair School Hall, 135 Richardson Street",0,0,0,3,0,5,2,1,0,0,0,0,0,0,0,0,0,11,0
,"St Kilda Community Hall, 95 Victoria Road",0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0
Tainui,"Tainui School Hall, 41 Tahuna Road",1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,13,0
Waihola,"Waihola District School, 5 Kilgour Street",0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,10,0
Waimakariri
,"Belfast School, 700 Main North Road",2,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,8,0
Cust,"Cust School, 473 Earlys Road",1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,6,0
Kaiapoi,"Kaiapoi Co-operating Parish, 53 Fuller Street",2,0,0,0,0,19,0,2,0,2,0,0,0,0,0,1,0,26,0
,"Kaiapoi High School Cultural Centre, 101 Ohoka Road",2,0,1,0,0,7,3,3,0,4,0,0,0,0,0,1,0,21,1
,"Kaiapoi North School, 278 Williams Street",0,0,0,1,0,26,2,1,0,2,0,0,0,0,0,0,0,32,0
Northwood,"Northwood Supa Centa (old Caesars Restaurant), 1 Radcliffe Rd",0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,6,0
Papanui,"Casebrook Intermediate School, 90 Veitches Road",0,0,1,1,0,6,1,2,0,0,0,0,0,0,0,0,0,11,0
Pegasus,"Pegasus Bay School, 5 Solander Road",0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,8,0
,"East High Street Business Park (near The Warehouse), 13 High Street",1,1,0,2,0,10,0,2,1,1,0,0,0,0,0,0,0,18,0
,"Rangiora Borough School, 157 King Street",0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,11,0
,"Rangiora High School, 125 East Belt (Wales Street entrance)",3,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,9,0
Swannanoa,"Swannanoa School, 1305 Tram Road",0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5,1
Tuahiwi,"Tuahiwi School, 206 Tuahiwi Road",0,0,0,3,0,19,3,1,0,1,0,0,0,0,0,0,0,27,0
Waikuku Beach,"Waikuku Beach Hall, Corner Park Terrace & Domain Road",0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,8,0
West Eyreton,"West Eyreton School Hall, 1650 North Eyre Road",1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
Woodend,"Woodend Community Centre, 6A School Road",1,0,1,0,0,17,1,1,0,2,0,0,0,0,0,1,0,24,0
Waitaki
Cromwell,"Cromwell Presbyterian Church, 10 Elspeth Street",1,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,7,1
,"Cromwell Sports Club, 7 Barry Avenue",2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0
,"Harvest Hotel, 6 Barry Avenue",0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,8,1
Fairlie,"Fairlie Primary School, 21 School Road",3,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,8,0
Geraldine,"Geraldine Central, 1A Talbot Street",0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,6,0
Lake Hāwea,"Lake Hāwea Community Centre, 28 Myra Street",1,1,0,1,0,10,0,1,0,0,0,0,0,0,0,1,0,15,0
Lake Tekapo,"Lake Tekapo School, Aorangi Crescent",0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,6,0
Luggate,"Luggate Hall, 54 Main Road",1,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,7,0
Moeraki,"Moeraki Coronation Hall, 41 Haven Street",0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8,0
Oamaru,"Fenwick School Hall, 25a Arun Street (Hull Street entrance)",0,0,1,0,0,9,0,1,1,1,0,0,0,0,0,0,0,13,0
,"Garrison Band Hall, 38 Severn Street (corner of Isis Street)",0,2,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,11,0
,"Oamaru Central (Previously House Of Travel Shop), 61 Thames Street",0,1,0,0,0,3,1,1,1,0,0,0,0,0,0,1,0,8,0
,"Pembroke School, 2 Harlech Street",0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0
,"St Mary's Anglican Church Hall, 410 Thames Highway",0,1,1,0,0,11,0,1,0,2,0,0,0,0,0,0,0,16,1
,"Waitaki Girls' High School Hall, 270 Thames Street",0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,7,0
Omakau,"Omakau Primary School, 9 Deaker Street",0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,7,0
Omarama,"Omarama School, Omarama Avenue",0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,8,0
Palmerston,"East Otago High School, 3 Stour Street",0,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,7,0
Ranfurly,"Maniototo Community Library, 15 Caulfeild Street",1,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,10,0
Twizel,"Twizel Area School, Mt Cook Street",1,1,1,0,0,10,0,1,1,0,0,0,0,0,0,0,0,15,0
Waiareka,"Oamaru Farmers' Saleyards Building, 31-39 Weston Road",0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,6,0
,"Waimate Event Centre, 15 Paul Street",0,0,1,0,0,5,2,0,0,1,0,0,0,0,0,0,0,9,0
,"Waimate Silver Band Hall, 135 High Street",0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
Wanaka,"Presbyterian Community Church Centre, 91 Tenby Street",0,0,0,2,0,3,1,2,0,0,0,0,0,0,0,2,0,10,1
,"Te Kura O Take Kārara, 3 Grace Wright Drive",0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,7,0
,"Wanaka Primary School Hall, 7 Ironside Drive",0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0
Wellington Central
Aro Valley,"Aro Valley Community Centre, 48 Aro Street",0,0,0,3,0,8,2,1,0,1,0,0,0,0,0,1,0,16,0
,"Central Park Flats, Community Recreation Room, 21 Brooklyn Road",0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,5,1
Brooklyn,"Brooklyn Community Centre, 18 Harrison Street",0,0,1,7,0,7,1,2,0,0,0,0,0,0,0,1,0,19,0
,"St Matthew's Church Hall, 96 Washington Avenue",0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0
,"Karori Community Centre, Youth Centre Room, 7 Beauchamp Street",1,0,0,2,0,8,1,0,0,1,0,0,0,0,0,0,0,13,0
,"Karori Normal School, 2 Donald Street",0,0,0,1,0,4,2,2,0,0,0,1,0,0,0,2,0,12,0
,"Karori West Normal School Hall, 19 Allington Road",0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,6,0
,"Kelburn Normal School Hall, 16 Kowhai Road",1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,7,0
,"Victoria University, Student Union Building Memorial Theatre Foyer, 1 Kelburn Parade",0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,1,0,10,0
,"Mount Cook School, 160 Tory Street",0,0,0,2,0,5,2,2,0,0,0,0,0,0,0,1,0,12,0
,"St Paul's Lutheran Church, 12 King Street",0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1
,"Wellington High School Cafe, 249 Taranaki Street",0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,10,0
Mt Victoria,"Clyde Quay School, 27 Elizabeth Street",0,0,0,6,0,7,0,1,0,0,0,0,0,0,0,0,0,14,0
,"St Joseph's Church, Bill Pearce Room, 154-156 Brougham Street",0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0
Northland,"Northland Memorial Community Hall, 5 Woburn Road",1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0
,"St Anne's Church Hall, Corner Northland Road & Randwick Road",1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,8,0
Thorndon,"St Mary's College Hall, 15 Guildford Terrace",0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0
,"Thorndon School Hall, 26 Murphy Street",0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,2,10,0
,"Kahungunu Whānau Services, Level 5, 35 Victoria Street",0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0
,"Pop Up Voting Place, 73 Manners Street",0,0,0,3,0,11,2,1,0,0,0,0,0,0,0,1,0,18,0
,"Pop Up Voting Place, Dukes Arcade, 105 Willis Street",0,0,0,7,0,4,0,1,0,0,0,0,0,0,0,1,0,13,0
,"Sustainability Trust Wellington, 2 Forresters Lane",0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,1,0,10,0
,"Te Puni Kōkiri House, Nau Mai Room, 143 Lambton Quay",1,0,0,7,0,2,5,0,0,1,0,0,0,0,0,0,2,18,0
,"Wellington Museum Von Kohorn Room, Queens Wharf, 3 Jervois Quay",0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,8,0
,"Otari School Hall, 166 Wilton Road",0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,1,0,12,0
West Coast-Tasman
Arahura,"Te Rūnanga o Ngāti Waewae Marae, 1 Old Christchurch Road",0,0,0,1,0,8,1,0,0,3,0,0,0,0,0,0,0,13,0
Blackball,"Blackball Paparoa Range School, 3 Chamberlain Street",1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,8,0
Brightwater,"Brightwater School, 106 Ellis Street",5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0
Cobden,"Cobden School, 53 Fox Street",0,1,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,13,0
Collingwood,"Collingwood Memorial Hall, 9 Tasman Street",0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,6,0
Franz Josef,"Franz Josef Medical Centre, Community Room, 97 Cron Street",0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,7,1
,"Former House of Travel Building, 109 Mackay Street",1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,1
,"Greymouth High School, High Street",1,1,0,0,0,7,0,1,2,0,1,0,0,0,0,0,0,13,1
,"Greymouth Main School, 12 Joyce Crescent",0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,7,0
,"Tai Poutini Polytechnic, Conference Room, 73-87 Tainui Street",1,1,0,1,0,4,2,1,0,2,0,0,0,0,0,0,0,12,0
,"Haast School, Hannahs Clearing",2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,6,0
Hokitika,"Church of Christ, Corner Sale Street & Stafford Street",0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,6,0
,"Hokitika Westland RSA, 22 Sewell Street",0,0,0,2,0,10,2,3,0,1,0,0,0,0,0,0,0,18,0
,"St Mary's Primary School Hall, 87 Sewell Street",2,0,0,1,0,3,1,2,0,0,0,0,0,0,0,1,0,10,0
,"Westland High School, 140 Hampden Street",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
Karamea,"Karamea Area School, 105 Waverley Street",0,0,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,8,0
Kumara,"Kumara Memorial Hall, 58 Seddon Street",1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1
Māpua,"Mapua Hall, 72 Aranui Road",0,0,0,0,0,10,0,4,0,1,0,0,0,0,0,0,0,15,0
Motueka,"Baptist Church, 15 Greenwood Street",1,2,0,0,0,9,5,1,0,1,0,0,0,0,0,0,0,19,0
,"Huia Club Rooms, 186 High St",2,2,0,3,0,17,3,0,0,2,0,0,0,0,0,1,0,30,1
,"Motueka South School, 450 High Street",0,0,1,0,0,7,1,2,0,1,0,0,0,0,0,0,0,12,0
,"Parklands School, Aniwaniwa Building, 9-19 Pah Street",0,0,1,1,0,12,2,1,0,1,0,1,0,0,0,0,0,19,0
Murchison,"Murchison Area School, 61 Waller Street",0,1,0,3,0,4,0,2,0,0,0,0,0,0,0,0,0,10,0
Ngakawau,"Ngakawau Domain Hall, Main Road",0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,9,0
Reefton,"St John Station, 8 Smith St",2,1,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,11,1
Riwaka,"Riwaka School, 20 School Road",0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,10,0
Runanga,"Runanga School Hall, Duncan Street",1,0,0,1,0,12,0,0,1,0,0,0,0,0,0,0,0,15,1
,"Golden Bay High School, 12 Waitapu Road",1,0,1,1,0,6,0,1,0,1,0,0,0,0,0,0,0,11,0
,"Tākaka Anglican Church Hall, 42 Commercial Street",0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,7,0
Wakefield,"Wakefield School, 66 Edward Street",2,1,0,1,0,10,0,3,0,0,0,0,0,0,0,1,0,18,1
Westport,"St Canice's School, 24a Brougham Street",0,1,1,0,0,4,1,3,0,1,0,0,0,0,0,0,0,11,1
,"Westport Courthouse, 11 Wakefield Street",1,0,1,0,0,10,1,0,1,0,0,0,0,0,0,0,0,14,0
,"Westport North School, 65 Cobden Street",1,1,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,11,0
,"Westport South School, 165 Derby Street",1,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,8,0
Wigram
Addington,"Addington School, Entrance off Somerset Crescent",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,9,0
,"The Addington Haven, 19 Church Square",0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,5,1
